Year ,Crop ,Month ,City,State,Price
2022.0,Wheat,November,Kurnool ,Andhra Pradesh ,3050.0
2022.0,Wheat,December,Kurnool ,Andhra Pradesh ,3040.0
2022.0,Wheat,January,Patna ,Bihar ,2490.0
2022.0,Wheat,February,Patna ,Bihar ,2450.0
2022.0,Wheat,March,Patna ,Bihar ,2450.0
2022.0,Wheat,April,Patna ,Bihar ,2516.0
2022.0,Wheat,May,Patna ,Bihar ,2523.0
2022.0,Wheat,June,Patna ,Bihar ,2575.0
2022.0,Wheat,July,Patna ,Bihar ,2632.0
2022.0,Wheat,August,Patna ,Bihar ,2728.0
2022.0,Wheat,September,Patna ,Bihar ,2774.0
2022.0,Wheat,October,Patna ,Bihar ,2800.0
2022.0,Wheat,November,Patna ,Bihar ,2908.0
2022.0,Wheat,December,Patna ,Bihar ,2980.0
2022.0,Wheat,January,Sasaram ,Bihar ,2258.0
2022.0,Wheat,February,Sasaram ,Bihar ,2215.0
2022.0,Wheat,March,Sasaram ,Bihar ,2290.0
2022.0,Wheat,April,Sasaram ,Bihar ,2330.0
2022.0,Wheat,May,Sasaram ,Bihar ,2250.0
2022.0,Wheat,June,Sasaram ,Bihar ,2268.0
2022.0,Wheat,July,Sasaram ,Bihar ,2366.0
2022.0,Wheat,August,Sasaram ,Bihar ,2478.0
2022.0,Wheat,September,Sasaram ,Bihar ,2500.0
2022.0,Wheat,October,Sasaram ,Bihar ,2480.0
2022.0,Wheat,November,Sasaram ,Bihar ,2570.0
2022.0,Wheat,December,Sasaram ,Bihar ,2798.0
2022.0,Wheat,January,Dessa,Gujarat ,2025.0
2022.0,Wheat,February,Dessa,Gujarat ,2013.0
2022.0,Wheat,March,Dessa,Gujarat ,2176.0
2022.0,Wheat,April,Dessa,Gujarat ,2570.0
2022.0,Wheat,May,Dessa,Gujarat ,2363.0
2022.0,Wheat,June,Dessa,Gujarat ,2281.0
2022.0,Wheat,July,Dessa,Gujarat ,2206.0
2022.0,Wheat,August,Dessa,Gujarat ,2231.0
2022.0,Wheat,September,Dessa,Gujarat ,2303.0
2022.0,Wheat,October,Dessa,Gujarat ,2343.0
2022.0,Wheat,November,Dessa,Gujarat ,2663.0
2022.0,Wheat,December,Dessa,Gujarat ,2684.0
2022.0,Wheat ,January,Rajkot ,Gujarat ,2085.0
2022.0,Wheat ,February,Rajkot ,Gujarat ,2090.0
2022.0,Wheat ,March,Rajkot ,Gujarat ,2309.0
2022.0,Wheat ,April,Rajkot ,Gujarat ,2298.0
2022.0,Wheat ,May,Rajkot ,Gujarat ,2284.0
2022.0,Wheat ,June,Rajkot ,Gujarat ,2206.0
2022.0,Wheat ,July,Rajkot ,Gujarat ,2230.0
2022.0,Wheat ,August,Rajkot ,Gujarat ,2341.0
2022.0,Wheat ,September,Rajkot ,Gujarat ,2351.0
2022.0,Wheat ,October,Rajkot ,Gujarat ,2413.0
2022.0,Wheat ,November,Rajkot ,Gujarat ,2555.0
2022.0,Wheat ,December,Rajkot ,Gujarat ,2611.0
2023.0,Wheat ,January,Hyderabad ,Telangana ,2975.0
2023.0,Wheat ,February,Hyderabad ,Telangana ,2950.0
2023.0,Wheat ,March,Hyderabad ,Telangana ,2900.0
2023.0,Wheat ,April,Hyderabad ,Telangana ,2775.0
2023.0,Wheat ,May,Hyderabad ,Telangana ,2850.0
2023.0,Wheat,June,Hyderabad ,Telangana ,3290.0
2023.0,Wheat ,July,Hyderabad ,Telangana ,3350.0
2023.0,Wheat ,August,Hyderabad ,Telangana ,3400.0
2023.0,Wheat ,September,Hyderabad ,Telangana ,3500.0
2023.0,Wheat ,October,Hyderabad ,Telangana ,3625.0
2023.0,Wheat ,November,Hyderabad ,Telangana ,3250.0
2023.0,Wheat ,December,Hyderabad ,Telangana ,3240.0
2023.0,Wheat ,January,Kurnool ,Andhra Pradesh ,3150.0
2023.0,Wheat ,February,Kurnool ,Andhra Pradesh ,3150.0
2023.0,Wheat ,March,Kurnool ,Andhra Pradesh ,3090.0
2023.0,Wheat ,April,Kurnool ,Andhra Pradesh ,3013.0
2023.0,Wheat ,May,Kurnool ,Andhra Pradesh ,3075.0
2023.0,Wheat ,June,Kurnool ,Andhra Pradesh ,3040.0
2023.0,Wheat ,July,Kurnool ,Andhra Pradesh ,3188.0
2023.0,Wheat ,August,Kurnool ,Andhra Pradesh ,3250.0
2023.0,Wheat ,September,Kurnool ,Andhra Pradesh ,3190.0
2023.0,Wheat ,October,Kurnool ,Andhra Pradesh ,3325.0
2023.0,Wheat ,November,Kurnool ,Andhra Pradesh ,3400.0
2023.0,Wheat ,December,Kurnool ,Andhra Pradesh ,3500.0
2023.0,Wheat ,January,Patna ,Bihar ,3028.0
2023.0,Wheat ,February,Patna ,Bihar ,3050.0
2023.0,Wheat ,March,Patna ,Bihar ,2978.0
2023.0,Wheat ,April,Patna ,Bihar ,2818.0
2023.0,Wheat ,May,Patna ,Bihar ,2713.0
2023.0,Wheat ,June,Patna ,Bihar ,2750.0
2023.0,Wheat ,July,Patna ,Bihar ,2780.0
2023.0,Wheat ,August,Patna ,Bihar ,2730.0
2023.0,Wheat ,September,Patna ,Bihar ,2754.0
2023.0,Wheat ,October,Patna ,Bihar ,2733.0
2023.0,Wheat ,November,Patna ,Bihar ,2780.0
2023.0,Wheat ,December,Patna ,Bihar ,2839.0
2023.0,Wheat ,January,Sasaram ,Bihar ,2858.0
2023.0,Wheat ,February,Sasaram ,Bihar ,2890.0
2023.0,Wheat ,March,Sasaram ,Bihar ,2802.0
2023.0,Wheat ,April,Sasaram ,Bihar ,2645.0
2023.0,Wheat ,May,Sasaram ,Bihar ,2530.0
2023.0,Wheat ,June,Sasaram ,Bihar ,2620.0
2023.0,Wheat ,July,Sasaram ,Bihar ,2635.0
2023.0,Wheat ,August,Sasaram ,Bihar ,2635.0
2023.0,Wheat ,September,Sasaram ,Bihar ,2658.0
2023.0,Wheat ,October,Sasaram ,Bihar ,2658.0
2023.0,Wheat ,November,Sasaram ,Bihar ,2708.0
2023.0,Wheat ,December,Sasaram ,Bihar ,2754.0
2023.0,Wheat ,January,Dessa,Gujarat ,2669.0
2023.0,Wheat ,February,Dessa,Gujarat ,2549.0
2023.0,Wheat ,March,Dessa,Gujarat ,2376.0
2023.0,Wheat ,April,Dessa,Gujarat ,2825.0
2023.0,Wheat ,May,Dessa,Gujarat ,2284.0
2023.0,Wheat ,June,Dessa,Gujarat ,2180.0
2023.0,Wheat ,July,Dessa,Gujarat ,2200.0
2023.0,Wheat ,August,Dessa,Gujarat ,2363.0
2023.0,Wheat ,September,Dessa,Gujarat ,2440.0
2023.0,Wheat ,October,Dessa,Gujarat ,2508.0
2023.0,Wheat ,November,Dessa,Gujarat ,2644.0
2023.0,Wheat ,December,Dessa,Gujarat ,2570.0
2023.0,Wheat ,January,Rajkot ,Gujarat ,2773.0
2023.0,Wheat ,February,Rajkot ,Gujarat ,2559.0
2023.0,Wheat ,March,Rajkot ,Gujarat ,2182.0
2023.0,Wheat ,April,Rajkot ,Gujarat ,2210.0
2023.0,Wheat ,May,Rajkot ,Gujarat ,2219.0
2023.0,Wheat ,June,Rajkot ,Gujarat ,2216.0
2023.0,Wheat ,July,Rajkot ,Gujarat ,2285.0
2023.0,Wheat ,August,Rajkot ,Gujarat ,2479.0
2023.0,Wheat ,September,Rajkot ,Gujarat ,2498.0
2023.0,Wheat ,October,Rajkot ,Gujarat ,2584.0
2023.0,Wheat ,November,Rajkot ,Gujarat ,2751.0
2023.0,Wheat ,December,Rajkot ,Gujarat ,2729.0
2022.0,Wheat,January,Bhuj,Gujarat ,1925.0
2022.0,Wheat,February,Bhuj,Gujarat ,1956.0
2022.0,Wheat,March,Bhuj,Gujarat ,2256.0
2022.0,Wheat,April,Bhuj,Gujarat ,2930.0
2022.0,Wheat,May,Bhuj,Gujarat ,2531.0
2022.0,Wheat,June,Bhuj,Gujarat ,2175.0
2022.0,Wheat,July,Bhuj,Gujarat ,2105.0
2022.0,Wheat,August,Bhuj,Gujarat ,2083.0
2022.0,Wheat,September,Bhuj,Gujarat ,2159.0
2022.0,Wheat,October,Bhuj,Gujarat ,2313.0
2022.0,Wheat,November,Bhuj,Gujarat ,2300.0
2022.0,Wheat,December,Bhuj,Gujarat ,2420.0
2022.0,Wheat,January,Patan,Gujarat ,2085.0
2022.0,Wheat,February,Patan,Gujarat ,2147.0
2022.0,Wheat,March,Patan,Gujarat ,2208.0
2022.0,Wheat,April,Patan,Gujarat ,2702.0
2022.0,Wheat,May,Patan,Gujarat ,2550.0
2022.0,Wheat,June,Patan,Gujarat ,2459.0
2022.0,Wheat,July,Patan,Gujarat ,2281.0
2022.0,Wheat,August,Patan,Gujarat ,2341.0
2022.0,Wheat,September,Patan,Gujarat ,2339.0
2022.0,Wheat,October,Patan,Gujarat ,2424.0
2022.0,Wheat,November,Patan,Gujarat ,2653.0
2022.0,Wheat,December,Patan,Gujarat ,2857.0
2022.0,Wheat,January,Ambala ,Haryana,2015.0
2022.0,Wheat,February,Ambala ,Haryana,2015.0
2022.0,Wheat,March,Ambala ,Haryana,2015.0
2022.0,Wheat,April,Ambala ,Haryana,2015.0
2022.0,Wheat,May,Ambala ,Haryana,2015.0
2022.0,Wheat,June,Ambala ,Haryana,2015.0
2022.0,Wheat,July,Ambala ,Haryana,2032.0
2022.0,Wheat,August,Ambala ,Haryana,2165.0
2022.0,Wheat,September,Ambala ,Haryana,2232.0
2022.0,Wheat,October,Ambala ,Haryana,2318.0
2022.0,Wheat,November,Ambala ,Haryana,2290.0
2022.0,Wheat,December,Ambala ,Haryana,2220.0
2022.0,Wheat,January,Hissar,Haryana,2038.0
2022.0,Wheat,February,Hissar,Haryana,2055.0
2022.0,Wheat,March,Hissar,Haryana,2130.0
2022.0,Wheat,April,Hissar,Haryana,2056.0
2022.0,Wheat,May,Hissar,Haryana,2058.0
2022.0,Wheat,June,Hissar,Haryana,1938.0
2022.0,Wheat,July,Hissar,Haryana,2043.0
2022.0,Wheat,August,Hissar,Haryana,2225.0
2022.0,Wheat,September,Hissar,Haryana,2210.0
2022.0,Wheat,October,Hissar,Haryana,2335.0
2022.0,Wheat,November,Hissar,Haryana,2513.0
2022.0,Wheat,December,Hissar,Haryana,2588.0
2022.0,Wheat,January,Baramulla ,Jammu & Kashmir,2300.0
2022.0,Wheat,February,Baramulla ,Jammu & Kashmir,2300.0
2022.0,Wheat,March,Baramulla ,Jammu & Kashmir,2400.0
2022.0,Wheat,April,Baramulla ,Jammu & Kashmir,2400.0
2022.0,Wheat,May,Baramulla ,Jammu & Kashmir,2500.0
2022.0,Wheat,June,Baramulla ,Jammu & Kashmir,2400.0
2022.0,Wheat,July,Baramulla ,Jammu & Kashmir,2440.0
2022.0,Wheat,August,Baramulla ,Jammu & Kashmir,2750.0
2022.0,Wheat,September,Baramulla ,Jammu & Kashmir,2860.0
2022.0,Wheat,October,Baramulla ,Jammu & Kashmir,3000.0
2022.0,Wheat,November,Baramulla ,Jammu & Kashmir,3000.0
2022.0,Wheat,December,Baramulla ,Jammu & Kashmir,3000.0
2022.0,Wheat,January,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,February,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,March,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,April,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,May,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,June,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,July,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,August,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,September,Udhampur ,Jammu & Kashmir,2000.0
2022.0,Wheat,October,Udhampur ,Jammu & Kashmir,2150.0
2022.0,Wheat,November,Udhampur ,Jammu & Kashmir,2200.0
2022.0,Wheat,December,Udhampur ,Jammu & Kashmir,2270.0
2022.0,Wheat,January,Bhuj,Gujarat ,2700.0
2023.0,Wheat,February,Bhuj,Gujarat ,2588.0
2023.0,Wheat,March,Bhuj,Gujarat ,2245.0
2023.0,Wheat,April,Bhuj,Gujarat ,2250.0
2023.0,Wheat,May,Bhuj,Gujarat ,2270.0
2023.0,Wheat,June,Bhuj,Gujarat ,2305.0
2023.0,Wheat,July,Bhuj,Gujarat ,2231.0
2023.0,Wheat,August,Bhuj,Gujarat ,2313.0
2023.0,Wheat,September,Bhuj,Gujarat ,2335.0
2023.0,Wheat,October,Bhuj,Gujarat ,2325.0
2023.0,Wheat,November,Bhuj,Gujarat ,2550.0
2023.0,Wheat,December,Bhuj,Gujarat ,2485.0
2023.0,Wheat,January,Patan,Gujarat ,2867.0
2023.0,Wheat,February,Patan,Gujarat ,2702.0
2023.0,Wheat,March,Patan,Gujarat ,2380.0
2023.0,Wheat,April,Patan,Gujarat ,2862.0
2023.0,Wheat,May,Patan,Gujarat ,2771.0
2023.0,Wheat,June,Patan,Gujarat ,2655.0
2023.0,Wheat,July,Patan,Gujarat ,2295.0
2023.0,Wheat,August,Patan,Gujarat ,2454.0
2023.0,Wheat,September,Patan,Gujarat ,2497.0
2023.0,Wheat,October,Patan,Gujarat ,2603.0
2023.0,Wheat,November,Patan,Gujarat ,2766.0
2023.0,Wheat,December,Patan,Gujarat ,2706.0
2023.0,Wheat,January,Ambala ,Haryana,2403.0
2023.0,Wheat,February,Ambala ,Haryana,2373.0
2023.0,Wheat,March,Ambala ,Haryana,2345.0
2023.0,Wheat,April,Ambala ,Haryana,2173.0
2023.0,Wheat,May,Ambala ,Haryana,2228.0
2023.0,Wheat,June,Ambala ,Haryana,2286.0
2023.0,Wheat,July,Ambala ,Haryana,2343.0
2023.0,Wheat,August,Ambala ,Haryana,2360.0
2023.0,Wheat,September,Ambala ,Haryana,2370.0
2023.0,Wheat,October,Ambala ,Haryana,2533.0
2023.0,Wheat,November,Ambala ,Haryana,2473.0
2023.0,Wheat,December,Ambala ,Haryana,2345.0
2023.0,Wheat,January,Hissar,Haryana,2638.0
2023.0,Wheat,February,Hissar,Haryana,2375.0
2023.0,Wheat,March,Hissar,Haryana,2164.0
2023.0,Wheat,April,Hissar,Haryana,2124.0
2023.0,Wheat,May,Hissar,Haryana,2136.0
2023.0,Wheat,June,Hissar,Haryana,2194.0
2023.0,Wheat,July,Hissar,Haryana,2163.0
2023.0,Wheat,August,Hissar,Haryana,2240.0
2023.0,Wheat,September,Hissar,Haryana,2260.0
2023.0,Wheat,October,Hissar,Haryana,2413.0
2023.0,Wheat,November,Hissar,Haryana,2438.0
2023.0,Wheat,December,Hissar,Haryana,2402.0
2023.0,Wheat,January,Baramulla ,Jammu & Kashmir,3100.0
2023.0,Wheat,February,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,March,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,April,Baramulla ,Jammu & Kashmir,2800.0
2023.0,Wheat,May,Baramulla ,Jammu & Kashmir,2800.0
2023.0,Wheat,June,Baramulla ,Jammu & Kashmir,2800.0
2023.0,Wheat,July,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,August,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,September,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,October,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,November,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,December,Baramulla ,Jammu & Kashmir,2900.0
2023.0,Wheat,January,Udhampur ,Jammu & Kashmir,2400.0
2023.0,Wheat,February,Udhampur ,Jammu & Kashmir,2375.0
2023.0,Wheat,March,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,April,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,May,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,June,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,July,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,August,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,September,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,October,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,November,Udhampur ,Jammu & Kashmir,2200.0
2023.0,Wheat,December,Udhampur ,Jammu & Kashmir,2200.0
2022.0,Wheat,January,Bengaluru ,Karnataka ,2813.0
2022.0,Wheat,February,Bengaluru ,Karnataka ,2600.0
2022.0,Wheat,March,Bengaluru ,Karnataka ,3163.0
2022.0,Wheat,April,Bengaluru ,Karnataka ,2850.0
2022.0,Wheat,May,Bengaluru ,Karnataka ,3288.0
2022.0,Wheat,June,Bengaluru ,Karnataka ,3094.0
